iter	RMSE
3248	218383.575
3249	218378.8255
3250	218337.4034
3251	218320.7561
3252	218314.3637
3253	218306.9627
3254	218275.2101
3255	218262.2167
3256	218252.8489
3257	218242.7394
3258	218234.5498
3259	218227.2775
3260	218218.852
3261	218207.5261
3262	218199.5755
3263	218190.7382
3264	218187.9414
3265	218176.2169
3266	218168.194
3267	218127.0957
3268	218100.415
3269	218093.8754
3270	218086.7494
3271	218076.1846
3272	218057.6111
3273	218052.614
3274	218014.0214
3275	217994.3048
3276	217985.162
3277	217954.2164
3278	217940.3884
3279	217921.232
3280	217912.2083
3281	217903.6413
3282	217900.2472
3283	217881.4023
3284	217864.6301
3285	217859.2051
3286	217850.4049
3287	217831.5755
3288	217812.1345
3289	217799.0476
3290	217787.4822
3291	217779.084
3292	217775.2667
3293	217734.7771
3294	217727.2301
3295	217722.7655
3296	217713.888
3297	217706.4951
3298	217700.3428
3299	217692.5792
3300	217684.4512
3301	217646.1221
3302	217638.0767
3303	217621.6502
3304	217612.1246
3305	217591.6883
3306	217551.7644
3307	217544.7702
3308	217543.4151
3309	217540.4036
3310	217533.98
3311	217527.3864
3312	217495.5006
3313	217483.1527
3314	217452.3935
3315	217443.5194
3316	217431.9838
3317	217424.6949
3318	217385.3099
3319	217353.8964
3320	217347.4672
3321	217334.3087
3322	217331.3122
3323	217324.2362
3324	217317.3838
3325	217310.4366
3326	217280.0234
3327	217268.3644
3328	217261.5523
3329	217242.2992
3330	217231.0089
3331	217211.8727
3332	217204.1933
3333	217197.4926
3334	217187.1055
3335	217176.8269
3336	217170.5191
3337	217163.3253
3338	217159.6551
3339	217155.8248
3340	217136.5766
3341	217099.1656
3342	217093.9937
3343	217089.5392
3344	217083.0873
3345	217069.7531
3346	217062.0011
3347	217056.6964
3348	217043.6995
3349	217030.5789
3350	217011.7521
3351	216999.0738
3352	216979.3298
3353	216948.4634
3354	216930.0206
3355	216913.9221
3356	216906.8467
3357	216902.4579
3358	216897.5216
3359	216879.4823
3360	216869.8543
3361	216852.0753
3362	216830.5575
3363	216815.168
3364	216804.9423
3365	216792.0968
3366	216782.4602
3367	216745.646
3368	216730.4397
3369	216701.1619
3370	216691.6764
3371	216673.3205
3372	216667.1113
3373	216659.664
3374	216645.7818
3375	216630.1628
3376	216621.5646
3377	216592.7838
3378	216585.6629
3379	216573.149
3380	216564.8682
3381	216546.6851
3382	216535.8659
3383	216526.5108
3384	216513.6229
3385	216495.7958
3386	216487.1176
3387	216480.4693
3388	216472.469
3389	216466.8418
3390	216449.8324
3391	216442.8275
3392	216432.5722
3393	216422.0963
3394	216416.8645
3395	216410.3804
3396	216399.4253
3397	216393.0122
3398	216385.1013
3399	216376.4558
3400	216365.68
3401	216357.8254
3402	216344.6528
3403	216324.173
3404	216314.5459
3405	216307.5587
3406	216289.3978
3407	216280.8837
3408	216262.8805
3409	216257.6292
3410	216249.2126
3411	216238.4987
3412	216228.9393
3413	216208.9415
3414	216172.5961
3415	216169.6626
3416	216165.8739
3417	216158.9015
3418	216149.463
3419	216137.9255
3420	216107.6554
3421	216070.1276
3422	216060.3017
3423	216051.9928
3424	216042.2305
3425	216031.6824
3426	216027.2332
3427	216019.5415
3428	216015.0997
3429	216006.6902
3430	216003.8047
3431	215973.98
3432	215964.7077
3433	215938.0175
3434	215930.444
3435	215924.5577
3436	215916.5753
3437	215911.4441
3438	215903.1327
3439	215873.7073
3440	215865.6303
3441	215855.8872
3442	215843.9604
3443	215835.5223
3444	215823.0575
3445	215810.9786
3446	215802.8077
3447	215799.8988
3448	215784.4155
3449	215777.1411
3450	215770.4514
3451	215759.8552
3452	215751.682
3453	215739.2297
3454	215721.2486
3455	215710.9988
3456	215702.9262
3457	215685.4644
3458	215675.0446
3459	215672.4339
3460	215635.6708
3461	215631.0578
3462	215625.7368
3463	215607.5
3464	215601.7227
3465	215560.2625
3466	215553.5727
3467	215548.6589
3468	215543.98
3469	215526.3038
3470	215509.3408
3471	215497.0439
3472	215487.3447
3473	215479.3553
3474	215470.9496
3475	215460.5582
3476	215449.0698
3477	215435.893
3478	215418.5941
3479	215409.498
3480	215397.4069
3481	215367.6561
3482	215350.3673
3483	215344.8061
3484	215326.7622
3485	215318.8076
3486	215312.4603
3487	215305.7003
3488	215300.5922
3489	215283.2431
3490	215279.7558
3491	215271.863
3492	215268.1557
3493	215257.8116
3494	215253.1493
3495	215248.9368
3496	215237.6805
3497	215231.461
3498	215213.7018
3499	215185.1191
3500	215170.4445
3501	215164.0033
3502	215155.0952
3503	215143.7936
3504	215138.1522
3505	215121.1124
3506	215112.8692
3507	215085.576
3508	215082.3172
3509	215072.1296
3510	215045.8329
3511	215010.1392
3512	215002.0691
3513	214993.2135
3514	214984.5147
3515	214975.3476
3516	214965.9138
3517	214957.7895
3518	214931.9445
3519	214919.3647
3520	214912.4084
3521	214903.7792
3522	214900.0292
3523	214891.4023
3524	214878.4998
3525	214874.3674
3526	214867.2113
3527	214854.3011
3528	214843.4429
3529	214816.5524
3530	214813.7239
3531	214810.0968
3532	214802.3258
3533	214796.7839
3534	214784.9386
3535	214782.8039
3536	214777.3246
3537	214750.7262
3538	214740.9312
3539	214714.6343
3540	214674.6725
3541	214666.7383
3542	214648.439
3543	214624.7458
3544	214612.578
3545	214598.8446
3546	214592.2974
3547	214580.1716
3548	214572.5726
3549	214558.9407
3550	214552.0491
3551	214543.3072
3552	214524.4886
3553	214518.3935
3554	214498.8957
3555	214490.3907
3556	214483.898
3557	214474.6508
3558	214466.7974
3559	214457.2942
3560	214447.9024
3561	214438.304
3562	214425.0179
3563	214415.6716
3564	214413.586
3565	214409.2873
3566	214400.2171
3567	214392.5432
3568	214386.1214
3569	214378.7245
3570	214366.1267
3571	214354.23
3572	214340.7694
3573	214330.2388
3574	214310.798
3575	214304.1549
3576	214296.5049
3577	214283.1454
3578	214276.0937
3579	214250.6887
3580	214233.3961
3581	214225.6444
3582	214214.3466
3583	214212.2143
3584	214178.7005
3585	214161.681
3586	214150.0508
3587	214131.6737
3588	214128.8405
3589	214120.5463
3590	214111.7579
3591	214104.3178
3592	214091.1646
3593	214066.1794
3594	214058.0538
3595	214053.8379
3596	214036.6855
3597	214012.1114
3598	214000.8325
3599	213995.6543
3600	213990.9313
3601	213985.2527
3602	213976.0145
3603	213971.2869
3604	213966.672
3605	213946.8229
3606	213944.7383
3607	213916.6747
3608	213904.9774
3609	213897.9144
3610	213894.1884
3611	213888.495
3612	213882.1108
3613	213872.985
3614	213839.9508
3615	213824.1933
3616	213814.9788
3617	213780.541
3618	213773.0321
3619	213748.4424
3620	213723.5449
3621	213710.6387
3622	213697.8294
3623	213685.1161
3624	213668.5302
3625	213664.9048
3626	213655.9353
3627	213631.3682
3628	213618.5296
3629	213602.5814
3630	213585.0072
3631	213577.4749
3632	213564.0167
3633	213557.5234
3634	213546.3832
3635	213535.0154
3636	213534.8382
3637	213518.5783
3638	213509.4107
3639	213505.5596
3640	213495.9258
3641	213480.2633
3642	213472.8053
3643	213448.6288
3644	213440.2055
3645	213406.243
3646	213399.1912
3647	213390.2097
3648	213377.7605
3649	213370.5923
3650	213363.0881
3651	213358.2909
3652	213354.7256
3653	213351.9398
3654	213340.0344
3655	213324.02
3656	213311.6481
3657	213310.4307
3658	213294.1899
3659	213277.1141
3660	213255.3033
3661	213231.9016
3662	213208.7535
3663	213205.2284
3664	213202.2633
3665	213193.5153
3666	213188.2409
3667	213164.7567
3668	213154.7053
3669	213151.7404
3670	213144.3561
3671	213135.4705
3672	213114.1282
3673	213091.3173
3674	213079.3375
3675	213071.8439
3676	213059.9572
3677	213039.0323
3678	213030.41
3679	213023.0438
3680	212991.3662
3681	212983.8165
3682	212975.7875
3683	212968.3526
3684	212964.1705
3685	212961.4354
3686	212938.9832
3687	212930.2676
3688	212911.8039
3689	212905.3932
3690	212896.7836
3691	212882.5046
3692	212874.0836
3693	212851.9181
3694	212844.6638
3695	212841.1866
3696	212836.1562
3697	212827.9399
3698	212819.8693
3699	212797.9428
3700	212789.4742
3701	212778.3401
3702	212767.8095
3703	212762.6235
3704	212762.45
3705	212754.014
3706	212742.2823
3707	212737.4978
3708	212725.8375
3709	212717.6245
3710	212713.0564
3711	212705.6857
3712	212696.557
3713	212696.3835
3714	212689.1007
3715	212679.4986
3716	212646.1903
3717	212642.6472
3718	212635.746
3719	212631.6638
3720	212627.0499
3721	212610.8639
3722	212603.6835
3723	212587.8812
3724	212581.3637
3725	212571.876
3726	212566.1123
3727	212565.9413
3728	212561.0416
3729	212546.7928
3730	212535.2047
3731	212502.2451
3732	212495.4631
3733	212492.7525
3734	212483.8249
3735	212477.6195
3736	212475.464
3737	212471.0721
3738	212462.8571
3739	212449.457
3740	212432.9229
3741	212400.2687
3742	212388.7526
3743	212382.783
3744	212366.8271
3745	212355.9065
3746	212340.274
3747	212317.2056
3748	212305.1713
3749	212284.9474
3750	212276.6972
3751	212265.414
3752	212257.2716
3753	212253.6829
3754	212245.2653
3755	212233.4328
3756	212222.0549
3757	212221.8884
3758	212218.4863
3759	212209.7742
3760	212203.2462
3761	212195.1497
3762	212187.281
3763	212175.5123
3764	212167.4997
3765	212161.4036
3766	212160.4652
3767	212153.4215
3768	212148.87
3769	212142.681
3770	212137.0688
3771	212122.9127
3772	212086.4522
3773	212086.2897
3774	212079.9151
3775	212077.0437
3776	212069.45
3777	212063.955
3778	212052.2842
3779	212045.1629
3780	212038.5302
3781	212030.8095
3782	212005.8093
3783	212005.648
3784	211999.5868
3785	211993.1364
3786	211960.9623
3787	211951.6599
3788	211936.4865
3789	211915.6376
3790	211909.2551
3791	211905.8577
3792	211905.6965
3793	211902.3222
3794	211891.3354
3795	211886.2839
3796	211878.7708
3797	211867.3056
3798	211856.5829
3799	211831.8445
3800	211828.4922
3801	211817.0803
3802	211810.4311
3803	211805.7711
3804	211780.0869
3805	211768.7597
3806	211757.5429
3807	211725.6044
3808	211714.9263
3809	211708.6202
3810	211708.4632
3811	211690.003
3812	211674.7734
3813	211668.1805
3814	211657.5772
3815	211657.4209
3816	211646.5258
3817	211637.6295
3818	211631.8245
3819	211621.2578
3820	211621.1043
3821	211610.0766
3822	211589.9531
3823	211584.0562
3824	211577.7443
3825	211571.5807
3826	211564.6864
3827	211560.3805
3828	211549.9201
3829	211544.577
3830	211534.4646
3831	211519.2955
3832	211508.4508
3833	211498.0585
3834	211487.2944
3835	211474.8211
3836	211469.0995
3837	211459.77
3838	211449.0828
3839	211444.243
3840	211441.3446
3841	211426.4283
3842	211423.6792
3843	211401.0695
3844	211390.8436
3845	211384.3314
3846	211377.8535
3847	211370.7646
3848	211354.1884
3849	211342.2563
3850	211332.0157
3851	211329.3615
3852	211318.3615
3853	211312.6738
3854	211308.9427
3855	211304.7534
3856	211302.3024
3857	211291.7858
3858	211284.4397
3859	211280.2158
3860	211272.9767
3861	211270.3388
3862	211261.6432
3863	211255.5452
3864	211241.7045
3865	211231.653
3866	211229.0283
3867	211222.1304
3868	211213.9911
3869	211200.5683
3870	211190.156
3871	211182.7316
3872	211176.907
3873	211166.977
3874	211158.4609
3875	211155.499
3876	211123.8195
3877	211116.5689
3878	211097.1651
3879	211089.8444
3880	211076.3381
3881	211057.8553
3882	211052.8709
3883	211046.4977
3884	211041.1076
3885	211031.2638
3886	211024.4797
3887	211000.8441
3888	210992.8146
3889	210984.2217
3890	210973.2927
3891	210957.5964
3892	210946.8162
3893	210936.7734
3894	210934.1573
3895	210923.9963
3896	210917.3585
3897	210909.5664
3898	210899.477
3899	210889.4589
3900	210874.8505
3901	210871.4616
3902	210866.7659
3903	210853.5042
3904	210842.9158
3905	210834.6859
3906	210830.3361
3907	210823.6921
3908	210809.298
3909	210805.1932
3910	210793.8339
3911	210786.8826
3912	210780.8248
3913	210770.7993
3914	210764.2622
3915	210756.307
3916	210749.1468
3917	210719.3911
3918	210718.6137
3919	210708.7817
3920	210701.0512
3921	210697.2696
3922	210692.9597
3923	210687.389
3924	210680.4216
3925	210671.0902
3926	210661.9528
3927	210655.0804
3928	210645.0482
3929	210615.5996
3930	210612.0098
3931	210582.8017
3932	210576.7398
3933	210566.8448
3934	210560.5446
3935	210544.4721
3936	210538.4586
3937	210524.4663
3938	210519.6119
3939	210517.5186
3940	210507.6485
3941	210499.117
3942	210489.2667
3943	210482.9533
3944	210476.0699
3945	210473.3673
3946	210444.3952
3947	210433.1703
3948	210428.3098
3949	210418.8327
3950	210409.0795
3951	210406.5113
3952	210398.3628
3953	210383.5354
3954	210372.9676
3955	210366.8213
3956	210357.1342
3957	210351.5291
3958	210341.834
3959	210335.6234
3960	210321.1999
3961	210311.5818
3962	210299.014
3963	210285.3309
3964	210263.4523
3965	210260.8957
3966	210260.7583
3967	210260.622
3968	210259.2766
3969	210254.486
3970	210242.0494
3971	210232.2637
3972	210226.6592
3973	210221.4604
3974	210212.2262
3975	210208.9033
3976	210193.6064
3977	210179.5911
3978	210170.0444
3979	210163.8032
3980	210129.7475
3981	210120.2696
3982	210113.9085
3983	210101.7342
3984	210089.4943
3985	210074.8515
3986	210069.3341
3987	210062.8062
3988	210051.8541
3989	210048.2633
3990	210034.9427
3991	210030.7279
3992	210021.0368
3993	210011.6692
3994	210003.2809
3995	209986.872
3996	209980.9222
3997	209974.1986
3998	209964.8965
3999	209955.2168
4000	209946.0647
4001	209936.5372
4002	209927.4558
4003	209923.908
4004	209916.9305
4005	209911.3507
4006	209902.3346
4007	209899.8292
4008	209890.8778
4009	209871.4932
4010	209862.5426
4011	209854.9383
4012	209847.5155
4013	209843.0132
4014	209829.1882
4015	209826.5914
4016	209810.9322
4017	209801.8758
4018	209787.8662
4019	209765.3017
4020	209762.7748
4021	209755.2548
4022	209751.4156
4023	209736.8139
4024	209733.7373
4025	209723.4516
4026	209714.4974
4027	209707.7208
4028	209679.275
4029	209669.8879
4030	209655.8499
4031	209647.0778
4032	209643.1202
4033	209639.2303
4034	209630.5209
4035	209621.7111
4036	209605.7336
4037	209599.8911
4038	209586.2361
4039	209575.8527
4040	209569.8528
4041	209563.8184
4042	209557.7973
4043	209549.088
4044	209545.6651
4045	209532.0404
4046	209524.6839
4047	209515.5291
4048	209509.5671
4049	209504.059
4050	209495.4116
4051	209492.0251
4052	209489.5337
4053	209483.2422
4054	209474.1684
4055	209470.1776
4056	209466.8875
4057	209459.2279
4058	209455.8566
4059	209446.5364
4060	209440.035
4061	209430.3681
4062	209422.7949
4063	209414.2127
4064	209394.4677
4065	209391.8349
4066	209389.3245
4067	209374.9189
4068	209362.5783
4069	209345.8588
4070	209341.8
4071	209335.7651
4072	209332.8322
4073	209328.5537
4074	209315.7992
4075	209309.3339
4076	209302.068
4077	209279.9697
4078	209264.842
4079	209256.3042
4080	209245.8635
4081	209239.7294
4082	209220.322
4083	209213.9228
4084	209203.376
4085	209193.5288
4086	209180.1279
4087	209176.3342
4088	209167.8396
4089	209156.7611
4090	209147.6173
4091	209140.4973
4092	209134.5914
4093	209126.1572
4094	209119.8318
4095	209105.5139
4096	209086.6201
4097	209083.3839
4098	209079.6566
4099	209049.5916
4100	209044.5837
4101	209036.2078
4102	209033.7219
4103	209031.0523
4104	209021.1035
4105	209013.6109
4106	209005.6474
4107	208999.0385
4108	208990.3848
4109	208982.7135
4110	208975.2607
4111	208968.122
4112	208958.928
4113	208950.6044
4114	208941.4585
4115	208937.021
4116	208931.0726
4117	208927.113
4118	208921.1367
4119	208912.7815
4120	208904.5208
4121	208898.4028
4122	208885.285
4123	208857.3269
4124	208850.5553
4125	208847.4519
4126	208839.6062
4127	208831.5395
4128	208822.0864
4129	208815.5279
4130	208810.7746
4131	208802.569
4132	208795.3333
4133	208787.1827
4134	208774.118
4135	208755.5257
4136	208753.1192
4137	208744.9072
4138	208742.0709
4139	208733.9744
4140	208722.5104
4141	208714.4768
4142	208706.4966
4143	208697.7745
4144	208684.7964
4145	208677.3416
4146	208673.2521
4147	208669.4194
4148	208656.4321
4149	208647.8514
4150	208642.3451
4151	208628.4865
4152	208625.9607
4153	208621.3699
4154	208602.4537
4155	208592.8969
4156	208588.7633
4157	208584.6666
4158	208578.9794
4159	208570.2625
4160	208564.1656
4161	208549.7053
4162	208547.3466
4163	208539.6929
4164	208512.0079
4165	208504.1432
4166	208498.4397
4167	208495.9611
4168	208492.5527
4169	208484.7418
4170	208472.2195
4171	208459.4314
4172	208453.4118
4173	208440.7404
4174	208433.9775
4175	208421.6126
4176	208417.9847
4177	208411.2472
4178	208400.078
4179	208390.31
4180	208382.5665
4181	208374.8742
4182	208367.5294
4183	208361.6816
4184	208359.2179
4185	208353.31
4186	208331.8907
4187	208327.8693
4188	208298.4867
4189	208293.124
4190	208274.758
4191	208269.7009
4192	208267.3875
4193	208262.7997
4194	208259.4495
4195	208250.0549
4196	208243.8424
4197	208236.2929
4198	208228.0741
4199	208200.8857
4200	208173.9195
4201	208164.7702
4202	208157.2661
4203	208148.9674
4204	208140.3177
4205	208134.4364
4206	208128.4025
4207	208117.415
4208	208114.6181
4209	208109.0677
4210	208103.1574
4211	208094.512
4212	208084.8304
4213	208078.9536
4214	208068.2515
4215	208065.1157
4216	208057.7045
4217	208053.7301
4218	208044.1276
4219	208028.7638
4220	208020.3977
4221	208013.3353
4222	208004.9322
4223	208001.7678
4224	207999.9774
4225	207993.6611
4226	207986.9877
4227	207973.8845
4228	207963.5846
4229	207956.0541
4230	207949.3026
4231	207934.2029
4232	207930.9312
4233	207925.906
4234	207919.0002
4235	207912.1703
4236	207899.8773
4237	207873.1272
4238	207860.1987
4239	207848.0756
4240	207838.6315
4241	207835.8894
4242	207829.1349
4243	207822.0122
4244	207814.5253
4245	207807.2969
4246	207800.116
4247	207787.8178
4248	207784.2992
4249	207777.9575
4250	207772.1655
4251	207764.3191
4252	207761.2592
4253	207755.5327
4254	207749.0305
4255	207741.8948
4256	207736.1489
4257	207729.0603
4258	207722.0181
4259	207712.365
4260	207686.3492
4261	207682.3074
4262	207672.1228
4263	207665.917
4264	207660.2733
4265	207631.0819
4266	207625.5001
4267	207620.097
4268	207613.0985
4269	207605.8525
4270	207599.5728
4271	207593.8626
4272	207581.9501
4273	207565.4397
4274	207550.8642
4275	207549.097
4276	207540.6257
4277	207538.3436
4278	207526.0705
4279	207523.4818
4280	207517.7417
4281	207514.1868
4282	207507.2615
4283	207504.0814
4284	207497.1199
4285	207492.3729
4286	207490.4014
4287	207488.0119
4288	207480.6039
4289	207473.7732
4290	207464.397
4291	207457.283
4292	207448.846
4293	207440.6038
4294	207434.7311
4295	207432.4839
4296	207426.183
4297	207419.012
4298	207412.1589
4299	207404.0414
4300	207401.7493
4301	207394.9413
4302	207389.1316
4303	207381.1262
4304	207378.0822
4305	207369.6536
4306	207367.705
4307	207360.9396
4308	207335.3801
4309	207329.6274
4310	207326.6129
4311	207315.1637
4312	207308.4703
4313	207290.7194
4314	207287.9628
4315	207261.3859
4316	207259.6865
4317	207255.7905
4318	207243.1067
4319	207235.7565
4320	207227.0475
4321	207198.6467
4322	207190.8907
4323	207184.2331
4324	207176.4506
4325	207168.3601
4326	207165.9699
4327	207162.6562
4328	207134.8522
4329	207128.2377
4330	207110.8228
4331	207090.2384
4332	207083.6636
4333	207076.6891
4334	207072.8252
4335	207066.6448
4336	207059.1689
4337	207052.6335
4338	207046.4506
4339	207041.5811
4340	207021.3318
4341	207013.5802
4342	207008.1296
4343	207005.9738
4344	206993.623
4345	206982.4468
4346	206973.5203
4347	206968.6333
4348	206947.9569
4349	206936.482
4350	206930.7416
4351	206924.3416
4352	206918.8234
4353	206906.1756
4354	206900.5998
4355	206874.9194
4356	206865.5715
4357	206852.5725
4358	206840.1706
4359	206834.491
4360	206828.8564
4361	206812.4255
4362	206805.232
4363	206797.9748
4364	206780.9979
4365	206760.7439
4366	206758.5228
4367	206731.2773
4368	206724.7689
4369	206715.6451
4370	206711.2568
4371	206704.7909
4372	206697.0217
4373	206694.7936
4374	206685.3537
4375	206665.5124
4376	206662.0783
4377	206658.1762
4378	206651.9492
4379	206644.2783
4380	206639.5333
4381	206628.3944
4382	206620.5282
4383	206614.2139
4384	206607.8152
4385	206601.4574
4386	206590.4805
4387	206588.5552
4388	206561.6525
4389	206559.4507
4390	206549.01
4391	206543.6509
4392	206523.9674
4393	206512.7041
4394	206501.8956
4395	206496.5877
4396	206494.4121
4397	206488.092
4398	206480.4075
4399	206475.7933
4400	206469.5147
4401	206458.8609
4402	206451.7227
4403	206445.4126
4404	206442.0109
4405	206436.4819
4406	206434.3696
4407	206428.8197
4408	206422.5233
4409	206413.3308
4410	206397.0445
4411	206394.6652
4412	206384.2252
4413	206379.5551
4414	206375.7906
4415	206369.5422
4416	206358.7126
4417	206352.2449
4418	206345.9762
4419	206340.1381
4420	206329.0771
4421	206325.3445
4422	206318.7179
4423	206306.5599
4424	206299.6284
4425	206292.8743
4426	206286.4302
4427	206283.9503
4428	206279.945
4429	206260.6353
4430	206257.5192
4431	206229.334
4432	206223.1448
4433	206218.2784
4434	206213.5394
4435	206195.6626
4436	206193.2166
4437	206187.7554
4438	206182.5175
4439	206176.3622
4440	206150.2678
4441	206146.5653
4442	206118.9202
4443	206112.3116
4444	206110.0241
4445	206102.4768
4446	206098.7424
4447	206086.7473
4448	206074.2436
4449	206068.577
4450	206064.9168
4451	206062.8598
4452	206057.4665
4453	206051.1022
4454	206025.2201
4455	206017.0116
4456	206014.8861
4457	206012.7713
4458	206007.8667
4459	205988.7879
4460	205979.4579
4461	205975.7345
4462	205968.7892
4463	205965.9235
4464	205964.0783
4465	205957.6741
4466	205943.5033
4467	205939.3702
4468	205937.5453
4469	205927.3587
4470	205920.8648
4471	205914.5258
4472	205895.5852
4473	205889.47
4474	205881.233
4475	205864.0261
4476	205859.9584
4477	205857.7276
4478	205849.2414
4479	205847.0228
4480	205844.8165
4481	205838.7482
4482	205834.2141
4483	205828.1359
4484	205820.7549
4485	205817.1871
4486	205811.147
4487	205807.5999
4488	205785.1868
4489	205776.4958
4490	205766.5942
4491	205760.8592
4492	205758.6749
4493	205740.1593
4494	205736.6332
4495	205709.8771
4496	205703.8187
4497	205680.6504
4498	205675.2893
4499	205669.1056
4500	205662.6651
4501	205656.6675
4502	205650.7723
4503	205647.4071
4504	205619.768
4505	205607.8631
4506	205601.4512
4507	205584.9676
4508	205559.4091
4509	205546.8645
4510	205539.7823
4511	205533.8398
4512	205529.031
4513	205512.7107
4514	205509.2206
4515	205484.6876
4516	205468.3916
4517	205464.4025
4518	205454.2181
4519	205448.0831
4520	205437.5481
4521	205421.9339
4522	205412.5345
4523	205404.4869
4524	205382.2574
4525	205368.4257
4526	205355.8776
4527	205330.5153
4528	205328.3655
4529	205322.5123
4530	205316.6957
4531	205310.1563
4532	205301.6408
4533	205286.3822
4534	205271.4022
4535	205265.5108
4536	205260.0763
4537	205245.0753
4538	205240.6122
4539	205234.2948
4540	205230.7804
4541	205224.1583
4542	205218.9775
4543	205191.5835
4544	205185.7239
4545	205171.5059
4546	205167.9709
4547	205143.7257
4548	205126.4346
4549	205122.0295
4550	205115.9365
4551	205102.5959
4552	205089.0208
4553	205085.1139
4554	205058.9352
4555	205052.4031
4556	205025.5848
4557	205017.4985
4558	205011.7199
4559	205004.6139
4560	204999.0119
4561	204975.4707
4562	204959.5767
4563	204950.5091
4564	204945.8306
4565	204931.9294
4566	204908.3187
4567	204885.0685
4568	204869.4992
4569	204867.3634
4570	204861.2757
4571	204853.3752
4572	204849.931
4573	204843.9971
4574	204837.891
4575	204828.985
4576	204821.8052
4577	204819.6952
4578	204816.0713
4579	204811.5975
4580	204787.0008
4581	204780.9754
4582	204777.5783
4583	204773.3311
4584	204768.6753
4585	204760.7354
4586	204734.4451
4587	204727.6124
4588	204723.9954
4589	204719.3493
4590	204712.9123
4591	204700.7019
4592	204696.2852
4593	204672.0397
4594	204668.3683
4595	204664.2087
4596	204659.6983
4597	204652.7927
4598	204629.6478
4599	204626.2873
4600	204619.0619
4601	204612.6631
4602	204599.5619
4603	204575.504
4604	204563.1158
4605	204557.2004
4606	204553.8722
4607	204541.8177
4608	204516.0397
4609	204513.9686
4610	204497.0364
4611	204491.9225
4612	204487.415
4613	204484.6783
4614	204479.6312
4615	204471.9439
4616	204452.5393
4617	204437.3562
4618	204428.3551
4619	204414.8252
4620	204407.7315
4621	204401.5404
4622	204393.9878
4623	204371.0021
4624	204367.695
4625	204345.194
4626	204339.4043
4627	204322.6679
4628	204300.0042
4629	204293.1047
4630	204270.5894
4631	204266.1993
4632	204259.538
4633	204249.9735
4634	204242.2779
4635	204227.2019
4636	204217.849
4637	204214.5585
4638	204209.3614
4639	204204.241
4640	204196.031
4641	204179.1045
4642	204171.4148
4643	204169.3675
4644	204157.5617
4645	204155.526
4646	204152.8584
4647	204142.6451
4648	204138.3107
4649	204115.0786
4650	204108.6736
4651	204101.4992
4652	204093.3771
4653	204086.7079
4654	204080.637
4655	204074.2161
4656	204049.7573
4657	204030.2437
4658	204025.7643
4659	204020.5958
4660	204014.8613
4661	203998.2463
4662	203989.9451
4663	203980.584
4664	203976.7764
4665	203967.54
4666	203962.6165
4667	203956.1738
4668	203946.4581
4669	203923.1363
4670	203922.4417
4671	203916.7403
4672	203914.901
4673	203902.1598
4674	203895.6306
4675	203891.9945
4676	203888.271
4677	203882.6501
4678	203878.5444
4679	203872.9751
4680	203870.7559
4681	203868.9266
4682	203867.1025
4683	203861.9321
4684	203855.6035
4685	203849.9667
4686	203833.0008
4687	203818.8997
4688	203802.1721
4689	203796.7947
4690	203794.9144
4691	203793.1074
4692	203785.956
4693	203780.2851
4694	203770.6469
4695	203766.3881
4696	203756.9854
4697	203751.0432
4698	203739.1552
4699	203737.357
4700	203718.1216
4701	203710.0756
4702	203703.7066
4703	203680.8817
4704	203679.0319
4705	203671.1284
4706	203649.4652
4707	203645.3804
4708	203643.0441
4709	203636.8238
4710	203632.7263
4711	203627.8436
4712	203622.206
4713	203616.632
4714	203612.4076
4715	203587.9222
4716	203580.6652
4717	203574.027
4718	203572.0637
4719	203560.7773
4720	203558.9456
4721	203553.9498
4722	203548.2603
4723	203542.0097
4724	203526.2954
4725	203524.3503
4726	203520.035
4727	203508.5932
4728	203502.9844
4729	203496.1068
4730	203487.8558
4731	203472.4167
4732	203470.106
4733	203465.285
4734	203462.0127
4735	203452.5318
4736	203436.0033
4737	203423.7045
4738	203417.3368
4739	203412.9401
4740	203410.6462
4741	203396.8778
4742	203391.3214
4743	203388.4919
4744	203382.7858
4745	203373.7983
4746	203368.2774
4747	203355.241
4748	203349.7974
4749	203342.2619
4750	203336.7454
4751	203325.3242
4752	203320.3494
4753	203313.3678
4754	203309.2464
4755	203303.5964
4756	203298.9002
4757	203289.7737
4758	203284.8368
4759	203270.921
4760	203265.5659
4761	203261.8637
4762	203256.3699
4763	203250.7751
4764	203242.3838
4765	203229.3161
4766	203227.5631
4767	203223.6607
4768	203215.0893
4769	203193.4351
4770	203189.7768
4771	203184.8249
4772	203177.6306
4773	203168.6498
4774	203163.174
4775	203152.0542
4776	203144.6705
4777	203140.3049
4778	203136.235
4779	203131.6024
4780	203126.1678
4781	203121.1768
4782	203109.0666
4783	203103.6672
4784	203097.5548
4785	203092.1887
4786	203078.7287
4787	203069.9782
4788	203057.0657
4789	203052.8113
4790	203040.0577
4791	203032.1553
4792	203026.8336
4793	203010.4012
4794	203008.1242
4795	203003.0774
4796	202991.9876
4797	202988.3017
4798	202984.4074
4799	202982.035
4800	202967.5859
4801	202960.4913
4802	202949.2294
4803	202941.3269
4804	202935.4985
4805	202930.4634
4806	202926.1295
4807	202919.1733
4808	202906.6013
4809	202903.2174
4810	202897.2021
4811	202881.6637
4812	202874.9463
4813	202870.14
4814	202863.8668
4815	202844.4652
4816	202835.1554
4817	202824.0082
4818	202818.1564
4819	202813.1874
