iter	Passed	Remaining
3263	7596	15676
3264	7598	15674
3265	7600	15671
3266	7602	15668
3267	7605	15666
3268	7607	15664
3269	7609	15661
3270	7612	15659
3271	7614	15656
3272	7616	15654
3273	7619	15652
3274	7621	15649
3275	7623	15647
3276	7625	15645
3277	7628	15642
3278	7630	15640
3279	7632	15638
3280	7635	15635
3281	7637	15633
3282	7639	15631
3283	7642	15628
3284	7644	15626
3285	7646	15623
3286	7648	15621
3287	7651	15618
3288	7653	15616
3289	7655	15614
3290	7658	15611
3291	7660	15609
3292	7662	15606
3293	7665	15604
3294	7667	15602
3295	7670	15600
3296	7672	15598
3297	7674	15596
3298	7677	15594
3299	7679	15591
3300	7681	15589
3301	7684	15587
3302	7686	15584
3303	7688	15582
3304	7691	15580
3305	7693	15577
3306	7695	15575
3307	7698	15573
3308	7700	15571
3309	7703	15569
3310	7705	15566
3311	7707	15564
3312	7710	15562
3313	7712	15559
3314	7714	15557
3315	7717	15555
3316	7719	15553
3317	7721	15550
3318	7724	15548
3319	7726	15545
3320	7728	15543
3321	7731	15541
3322	7733	15538
3323	7735	15536
3324	7737	15534
3325	7740	15531
3326	7742	15529
3327	7744	15526
3328	7747	15524
3329	7749	15521
3330	7751	15519
3331	7753	15517
3332	7756	15514
3333	7758	15512
3334	7760	15509
3335	7762	15507
3336	7764	15504
3337	7767	15501
3338	7769	15499
3339	7771	15496
3340	7773	15494
3341	7776	15491
3342	7778	15489
3343	7780	15486
3344	7782	15484
3345	7785	15481
3346	7787	15478
3347	7789	15476
3348	7791	15474
3349	7794	15472
3350	7796	15469
3351	7798	15467
3352	7801	15465
3353	7803	15462
3354	7805	15460
3355	7807	15457
3356	7810	15454
3357	7812	15452
3358	7814	15450
3359	7816	15447
3360	7819	15445
3361	7821	15443
3362	7823	15440
3363	7826	15438
3364	7828	15435
3365	7830	15433
3366	7833	15431
3367	7835	15428
3368	7837	15426
3369	7839	15424
3370	7842	15421
3371	7844	15418
3372	7846	15416
3373	7848	15413
3374	7851	15411
3375	7853	15408
3376	7855	15406
3377	7857	15403
3378	7859	15401
3379	7862	15398
3380	7864	15395
3381	7866	15393
3382	7868	15390
3383	7870	15388
3384	7873	15385
3385	7875	15383
3386	7877	15380
3387	7880	15378
3388	7882	15376
3389	7884	15373
3390	7886	15371
3391	7889	15369
3392	7891	15366
3393	7893	15363
3394	7895	15361
3395	7898	15359
3396	7900	15357
3397	7902	15354
3398	7905	15352
3399	7907	15349
3400	7909	15346
3401	7911	15344
3402	7914	15342
3403	7916	15339
3404	7918	15337
3405	7920	15334
3406	7923	15332
3407	7925	15330
3408	7927	15327
3409	7930	15325
3410	7932	15322
3411	7934	15320
3412	7936	15317
3413	7938	15315
3414	7941	15312
3415	7943	15309
3416	7945	15307
3417	7947	15305
3418	7950	15302
3419	7952	15300
3420	7954	15297
3421	7956	15295
3422	7959	15293
3423	7961	15291
3424	7964	15288
3425	7966	15286
3426	7968	15283
3427	7971	15281
3428	7973	15279
3429	7976	15277
3430	7978	15275
3431	7980	15272
3432	7982	15270
3433	7985	15268
3434	7987	15265
3435	7989	15263
3436	7992	15261
3437	7994	15258
3438	7996	15256
3439	7998	15253
3440	8001	15251
3441	8003	15248
3442	8005	15246
3443	8007	15243
3444	8009	15241
3445	8012	15238
3446	8014	15236
3447	8017	15234
3448	8019	15231
3449	8021	15229
3450	8024	15227
3451	8026	15224
3452	8028	15222
3453	8031	15220
3454	8033	15218
3455	8035	15215
3456	8038	15213
3457	8040	15211
3458	8042	15208
3459	8044	15206
3460	8047	15203
3461	8049	15201
3462	8051	15199
3463	8054	15196
3464	8056	15194
3465	8058	15192
3466	8061	15190
3467	8063	15187
3468	8065	15185
3469	8068	15182
3470	8070	15180
3471	8072	15178
3472	8075	15176
3473	8077	15173
3474	8079	15171
3475	8082	15169
3476	8084	15167
3477	8086	15164
3478	8089	15162
3479	8091	15159
3480	8093	15157
3481	8096	15155
3482	8098	15152
3483	8100	15149
3484	8102	15147
3485	8104	15144
3486	8107	15142
3487	8109	15140
3488	8112	15138
3489	8114	15135
3490	8116	15133
3491	8118	15130
3492	8121	15128
3493	8123	15126
3494	8125	15124
3495	8128	15121
3496	8130	15119
3497	8132	15117
3498	8135	15114
3499	8137	15112
3500	8139	15109
3501	8141	15107
3502	8143	15104
3503	8146	15102
3504	8148	15099
3505	8150	15097
3506	8153	15094
3507	8155	15092
3508	8157	15090
3509	8160	15087
3510	8162	15085
3511	8164	15083
3512	8166	15080
3513	8169	15078
3514	8171	15076
3515	8174	15074
3516	8176	15072
3517	8178	15069
3518	8181	15067
3519	8183	15064
3520	8185	15062
3521	8188	15060
3522	8190	15058
3523	8193	15056
3524	8195	15055
3525	8199	15055
3526	8202	15054
3527	8205	15052
3528	8208	15050
3529	8210	15049
3530	8213	15047
3531	8215	15045
3532	8218	15043
3533	8220	15040
3534	8223	15038
3535	8225	15036
3536	8227	15034
3537	8230	15032
3538	8232	15030
3539	8234	15027
3540	8237	15025
3541	8239	15023
3542	8242	15020
3543	8244	15018
3544	8246	15016
3545	8249	15013
3546	8251	15011
3547	8253	15009
3548	8255	15006
3549	8258	15004
3550	8260	15001
3551	8262	14999
3552	8265	14997
3553	8267	14994
3554	8269	14992
3555	8272	14990
3556	8275	14989
3557	8278	14989
3558	8281	14987
3559	8283	14984
3560	8285	14982
3561	8288	14980
3562	8290	14977
3563	8292	14975
3564	8295	14973
3565	8297	14970
3566	8299	14968
3567	8301	14965
3568	8304	14963
3569	8306	14961
3570	8308	14958
3571	8310	14955
3572	8313	14953
3573	8315	14951
3574	8317	14948
3575	8320	14946
3576	8322	14944
3577	8324	14942
3578	8327	14940
3579	8329	14937
3580	8332	14935
3581	8334	14933
3582	8336	14931
3583	8339	14929
3584	8341	14926
3585	8344	14925
3586	8346	14923
3587	8349	14920
3588	8351	14918
3589	8353	14916
3590	8356	14913
3591	8358	14911
3592	8360	14908
3593	8363	14906
3594	8365	14904
3595	8368	14902
3596	8370	14900
3597	8372	14897
3598	8375	14895
3599	8377	14893
3600	8379	14890
3601	8382	14888
3602	8384	14886
3603	8386	14884
3604	8389	14881
3605	8391	14879
3606	8393	14876
3607	8395	14874
3608	8397	14871
3609	8400	14868
3610	8402	14866
3611	8404	14863
3612	8406	14861
3613	8409	14859
3614	8411	14857
3615	8414	14855
3616	8416	14852
3617	8418	14850
3618	8420	14847
3619	8423	14845
3620	8425	14842
3621	8427	14840
3622	8429	14837
3623	8432	14835
3624	8434	14833
3625	8436	14830
3626	8438	14827
3627	8441	14825
3628	8443	14822
3629	8445	14820
3630	8447	14817
3631	8450	14815
3632	8452	14813
3633	8454	14811
3634	8457	14808
3635	8459	14806
3636	8461	14803
3637	8463	14801
3638	8466	14799
3639	8468	14797
3640	8470	14794
3641	8473	14792
3642	8475	14789
3643	8477	14786
3644	8479	14784
3645	8482	14782
3646	8484	14779
3647	8486	14777
3648	8488	14774
3649	8491	14772
3650	8493	14770
3651	8495	14767
3652	8498	14765
3653	8500	14763
3654	8503	14761
3655	8505	14759
3656	8508	14757
3657	8510	14754
3658	8512	14752
3659	8514	14749
3660	8517	14747
3661	8519	14744
3662	8521	14742
3663	8524	14740
3664	8526	14737
3665	8528	14735
3666	8530	14733
3667	8533	14730
3668	8535	14728
3669	8537	14725
3670	8540	14723
3671	8542	14721
3672	8544	14718
3673	8546	14716
3674	8549	14713
3675	8551	14711
3676	8553	14708
3677	8555	14706
3678	8558	14703
3679	8560	14701
3680	8562	14699
3681	8564	14696
3682	8567	14694
3683	8569	14691
3684	8571	14689
3685	8573	14686
3686	8576	14684
3687	8578	14682
3688	8581	14680
3689	8583	14677
3690	8585	14675
3691	8588	14673
3692	8590	14671
3693	8592	14668
3694	8594	14666
3695	8597	14663
3696	8599	14661
3697	8601	14658
3698	8603	14655
3699	8605	14653
3700	8608	14651
3701	8610	14648
3702	8612	14646
3703	8615	14643
3704	8617	14641
3705	8619	14638
3706	8621	14636
3707	8624	14633
3708	8626	14631
3709	8628	14629
3710	8631	14627
3711	8633	14624
3712	8635	14622
3713	8638	14619
3714	8640	14617
3715	8642	14614
3716	8644	14612
3717	8646	14610
3718	8649	14608
3719	8652	14606
3720	8654	14604
3721	8656	14601
3722	8659	14599
3723	8661	14597
3724	8663	14594
3725	8666	14592
3726	8668	14590
3727	8671	14588
3728	8673	14585
3729	8675	14583
3730	8678	14581
3731	8680	14579
3732	8682	14577
3733	8685	14574
3734	8687	14572
3735	8690	14570
3736	8692	14567
3737	8694	14565
3738	8696	14562
3739	8699	14560
3740	8701	14557
3741	8703	14555
3742	8705	14553
3743	8708	14550
3744	8710	14548
3745	8712	14546
3746	8714	14543
3747	8717	14541
3748	8719	14538
3749	8721	14536
3750	8724	14534
3751	8726	14532
3752	8729	14530
3753	8731	14527
3754	8733	14524
3755	8735	14522
3756	8738	14520
3757	8740	14517
3758	8742	14515
3759	8744	14512
3760	8746	14509
3761	8748	14507
3762	8751	14504
3763	8753	14502
3764	8755	14499
3765	8758	14497
3766	8760	14494
3767	8762	14492
3768	8764	14490
3769	8767	14488
3770	8769	14485
3771	8771	14483
3772	8774	14481
3773	8776	14478
3774	8778	14476
3775	8781	14473
3776	8783	14471
3777	8785	14468
3778	8787	14466
3779	8790	14464
3780	8792	14461
3781	8794	14459
3782	8796	14456
3783	8799	14454
3784	8801	14451
3785	8803	14449
3786	8806	14447
3787	8808	14445
3788	8810	14443
3789	8813	14440
3790	8815	14438
3791	8817	14436
3792	8820	14433
3793	8822	14431
3794	8824	14428
3795	8827	14426
3796	8829	14423
3797	8831	14421
3798	8833	14419
3799	8836	14416
3800	8838	14414
3801	8840	14411
3802	8842	14409
3803	8844	14406
3804	8847	14404
3805	8849	14402
3806	8852	14400
3807	8854	14398
3808	8856	14395
3809	8859	14393
3810	8861	14390
3811	8863	14388
3812	8865	14385
3813	8867	14383
3814	8870	14380
3815	8872	14378
3816	8874	14375
3817	8876	14373
3818	8879	14370
3819	8881	14368
3820	8883	14365
3821	8885	14362
3822	8887	14360
3823	8889	14357
3824	8892	14355
3825	8894	14352
3826	8896	14350
3827	8898	14347
3828	8900	14345
3829	8903	14342
3830	8905	14340
3831	8907	14337
3832	8909	14335
3833	8912	14332
3834	8914	14330
3835	8916	14328
3836	8919	14325
3837	8921	14323
3838	8923	14320
3839	8925	14318
3840	8928	14316
3841	8930	14313
3842	8932	14311
3843	8934	14308
3844	8937	14306
3845	8939	14304
3846	8941	14302
3847	8944	14299
3848	8946	14297
3849	8948	14295
3850	8951	14292
3851	8953	14290
3852	8955	14288
3853	8958	14285
3854	8960	14283
3855	8963	14281
3856	8965	14279
3857	8968	14277
3858	8970	14275
3859	8972	14273
3860	8975	14270
3861	8977	14268
3862	8979	14265
3863	8982	14263
3864	8984	14261
3865	8986	14258
3866	8989	14256
3867	8991	14254
3868	8993	14251
3869	8995	14249
3870	8998	14247
3871	9000	14244
3872	9002	14242
3873	9005	14240
3874	9008	14238
3875	9010	14236
3876	9012	14233
3877	9014	14231
3878	9017	14229
3879	9019	14226
3880	9022	14224
3881	9024	14222
3882	9026	14220
3883	9029	14218
3884	9031	14215
3885	9033	14213
3886	9036	14211
3887	9038	14208
3888	9040	14206
3889	9043	14204
3890	9045	14201
3891	9047	14199
3892	9050	14197
3893	9052	14194
3894	9054	14192
3895	9057	14190
3896	9059	14188
3897	9061	14185
3898	9064	14183
3899	9066	14181
3900	9069	14179
3901	9071	14176
3902	9074	14174
3903	9076	14172
3904	9078	14170
3905	9081	14167
3906	9083	14165
3907	9085	14163
3908	9087	14160
3909	9090	14158
3910	9092	14156
3911	9095	14154
3912	9097	14152
3913	9100	14149
3914	9102	14147
3915	9104	14145
3916	9107	14143
3917	9109	14140
3918	9111	14138
3919	9113	14135
3920	9116	14133
3921	9118	14131
3922	9120	14129
3923	9123	14126
3924	9125	14124
3925	9127	14121
3926	9130	14119
3927	9132	14117
3928	9134	14115
3929	9137	14113
3930	9139	14110
3931	9142	14108
3932	9144	14106
3933	9147	14104
3934	9149	14102
3935	9151	14100
3936	9154	14097
3937	9156	14095
3938	9158	14092
3939	9161	14090
3940	9163	14087
3941	9165	14085
3942	9167	14083
3943	9170	14081
3944	9172	14078
3945	9174	14076
3946	9177	14074
3947	9179	14072
3948	9182	14069
3949	9184	14067
3950	9186	14065
3951	9189	14063
3952	9191	14060
3953	9193	14057
3954	9195	14055
3955	9198	14053
3956	9200	14050
3957	9202	14048
3958	9205	14046
3959	9207	14043
3960	9209	14041
3961	9212	14039
3962	9214	14037
3963	9217	14035
3964	9219	14032
3965	9221	14030
3966	9224	14027
3967	9226	14025
3968	9228	14023
3969	9230	14020
3970	9233	14018
3971	9235	14015
3972	9237	14013
3973	9239	14010
3974	9242	14008
3975	9244	14006
3976	9246	14004
3977	9249	14001
3978	9251	13999
3979	9253	13996
3980	9255	13994
3981	9258	13991
3982	9260	13989
3983	9262	13987
3984	9264	13984
3985	9267	13982
3986	9269	13979
3987	9271	13977
3988	9273	13974
3989	9276	13972
3990	9278	13970
3991	9280	13967
3992	9283	13965
3993	9285	13962
3994	9287	13960
3995	9290	13958
3996	9292	13955
3997	9294	13953
3998	9296	13951
3999	9299	13948
4000	9301	13946
4001	9303	13943
4002	9305	13941
4003	9308	13938
4004	9310	13936
4005	9312	13934
4006	9314	13931
4007	9317	13929
4008	9319	13927
4009	9321	13924
4010	9324	13922
4011	9326	13919
4012	9328	13917
4013	9330	13914
4014	9333	13912
4015	9335	13909
4016	9337	13907
4017	9339	13905
4018	9342	13902
4019	9344	13900
4020	9346	13898
4021	9349	13895
4022	9351	13893
4023	9354	13891
4024	9356	13889
4025	9358	13886
4026	9361	13884
4027	9363	13882
4028	9365	13880
4029	9368	13877
4030	9370	13875
4031	9372	13872
4032	9374	13870
4033	9377	13868
4034	9379	13866
4035	9382	13863
4036	9384	13861
4037	9386	13859
4038	9388	13856
4039	9391	13854
4040	9393	13851
4041	9395	13849
4042	9397	13846
4043	9400	13844
4044	9402	13842
4045	9404	13839
4046	9406	13837
4047	9409	13834
4048	9411	13832
4049	9413	13829
4050	9415	13827
4051	9418	13825
4052	9420	13822
4053	9422	13820
4054	9425	13818
4055	9427	13815
4056	9429	13813
4057	9432	13811
4058	9434	13809
4059	9436	13806
4060	9439	13804
4061	9441	13802
4062	9443	13799
4063	9446	13797
4064	9448	13795
4065	9450	13792
4066	9453	13790
4067	9455	13788
4068	9457	13785
4069	9460	13783
4070	9462	13780
4071	9464	13778
4072	9467	13776
4073	9469	13774
4074	9471	13771
4075	9473	13769
4076	9476	13766
4077	9478	13764
4078	9480	13762
4079	9483	13759
4080	9485	13757
4081	9487	13755
4082	9490	13752
4083	9492	13750
4084	9494	13747
4085	9496	13745
4086	9499	13743
4087	9501	13740
4088	9503	13738
4089	9505	13736
4090	9508	13733
4091	9510	13731
4092	9513	13729
4093	9515	13726
4094	9517	13724
4095	9519	13722
4096	9522	13720
4097	9524	13717
4098	9527	13715
4099	9529	13713
4100	9532	13711
4101	9539	13716
4102	9542	13714
4103	9544	13712
4104	9547	13710
4105	9549	13708
4106	9552	13706
4107	9554	13704
4108	9557	13702
4109	9559	13700
4110	9562	13697
4111	9564	13695
4112	9566	13692
4113	9569	13690
4114	9571	13688
4115	9573	13685
4116	9575	13683
4117	9578	13680
4118	9580	13678
4119	9582	13676
4120	9584	13673
4121	9587	13671
4122	9589	13669
4123	9592	13667
4124	9594	13664
4125	9596	13662
4126	9599	13660
4127	9601	13658
4128	9604	13656
4129	9606	13653
4130	9608	13651
4131	9611	13649
4132	9613	13646
4133	9615	13644
4134	9617	13641
4135	9620	13639
4136	9622	13637
4137	9624	13634
4138	9627	13632
4139	9629	13630
4140	9632	13628
4141	9634	13626
4142	9636	13623
4143	9639	13621
4144	9641	13619
4145	9643	13616
4146	9646	13614
4147	9648	13612
4148	9650	13609
4149	9653	13607
4150	9655	13604
4151	9657	13602
4152	9659	13599
4153	9661	13597
4154	9664	13594
4155	9666	13592
4156	9668	13590
4157	9670	13587
4158	9673	13585
4159	9675	13583
4160	9677	13580
4161	9680	13578
4162	9682	13576
4163	9684	13573
4164	9687	13571
4165	9689	13569
4166	9692	13567
4167	9694	13564
4168	9696	13562
4169	9698	13559
4170	9701	13557
4171	9703	13555
4172	9705	13552
4173	9707	13550
4174	9710	13547
4175	9712	13545
4176	9714	13542
4177	9717	13540
4178	9719	13538
4179	9721	13536
4180	9724	13533
4181	9726	13531
4182	9729	13529
4183	9731	13527
4184	9733	13524
4185	9735	13522
4186	9738	13520
4187	9740	13517
4188	9742	13515
4189	9745	13513
4190	9747	13510
4191	9749	13508
4192	9751	13505
4193	9754	13503
4194	9756	13501
4195	9758	13498
4196	9761	13496
4197	9763	13493
4198	9765	13491
4199	9768	13489
4200	9770	13486
4201	9772	13484
4202	9775	13482
4203	9777	13479
4204	9779	13477
4205	9781	13475
4206	9784	13472
4207	9786	13470
4208	9788	13467
4209	9790	13465
4210	9793	13462
4211	9795	13460
4212	9797	13458
4213	9800	13455
4214	9802	13453
4215	9804	13450
4216	9806	13448
4217	9808	13445
4218	9811	13443
4219	9813	13441
4220	9815	13438
4221	9817	13436
4222	9820	13433
4223	9822	13431
4224	9824	13429
4225	9826	13426
4226	9829	13424
4227	9831	13421
4228	9833	13419
4229	9835	13416
4230	9838	13414
4231	9840	13412
4232	9843	13410
4233	9845	13408
4234	9847	13405
4235	9849	13402
4236	9852	13400
4237	9854	13398
4238	9856	13395
4239	9858	13393
4240	9861	13390
4241	9863	13388
4242	9865	13386
4243	9868	13383
4244	9870	13381
4245	9872	13379
4246	9875	13376
4247	9877	13374
4248	9879	13372
4249	9882	13369
4250	9884	13367
4251	9886	13365
4252	9889	13363
4253	9891	13360
4254	9893	13358
4255	9895	13355
4256	9898	13353
4257	9900	13350
4258	9902	13348
4259	9905	13346
4260	9907	13344
4261	9910	13342
4262	9912	13340
4263	9915	13337
4264	9917	13335
4265	9919	13333
4266	9921	13330
4267	9924	13328
4268	9926	13326
4269	9928	13323
4270	9931	13321
4271	9933	13319
4272	9935	13316
4273	9938	13314
4274	9940	13312
4275	9942	13309
4276	9944	13307
4277	9947	13304
4278	9949	13302
4279	9951	13300
4280	9954	13298
4281	9956	13295
4282	9959	13293
4283	9961	13291
4284	9963	13288
4285	9966	13286
4286	9968	13284
4287	9970	13282
4288	9973	13279
4289	9975	13277
4290	9977	13274
4291	9979	13272
4292	9982	13269
4293	9984	13267
4294	9986	13265
4295	9989	13262
4296	9991	13260
4297	9993	13258
4298	9995	13255
4299	9998	13253
4300	10000	13250
4301	10002	13248
4302	10004	13245
4303	10007	13243
4304	10009	13241
4305	10011	13239
4306	10014	13236
4307	10016	13234
4308	10018	13232
4309	10021	13229
4310	10023	13227
4311	10026	13225
4312	10028	13223
4313	10031	13221
4314	10033	13218
4315	10035	13216
4316	10038	13214
4317	10040	13212
4318	10042	13209
4319	10044	13207
4320	10047	13204
4321	10049	13202
4322	10051	13200
4323	10054	13198
4324	10056	13195
4325	10058	13193
4326	10061	13190
4327	10063	13188
4328	10066	13186
4329	10068	13184
4330	10071	13182
4331	10073	13180
4332	10075	13177
4333	10078	13175
4334	10080	13173
4335	10082	13170
4336	10084	13168
4337	10086	13165
4338	10089	13163
4339	10091	13160
4340	10093	13158
4341	10096	13155
4342	10098	13153
4343	10100	13151
4344	10102	13148
4345	10105	13146
4346	10107	13143
4347	10109	13141
4348	10112	13139
4349	10114	13137
4350	10116	13134
4351	10119	13132
4352	10121	13130
4353	10123	13127
4354	10125	13125
4355	10128	13122
4356	10130	13120
4357	10132	13118
4358	10134	13115
4359	10137	13113
4360	10139	13110
4361	10141	13108
4362	10143	13105
4363	10146	13103
4364	10148	13101
4365	10150	13098
4366	10153	13096
4367	10155	13093
4368	10157	13091
4369	10159	13089
4370	10162	13087
4371	10165	13085
4372	10167	13083
4373	10169	13080
4374	10171	13078
4375	10174	13075
4376	10176	13073
4377	10178	13070
4378	10180	13067
4379	10182	13065
4380	10185	13063
4381	10187	13061
4382	10189	13058
4383	10191	13055
4384	10194	13053
4385	10196	13051
4386	10198	13048
4387	10200	13046
4388	10203	13043
4389	10205	13041
4390	10207	13039
4391	10209	13036
4392	10212	13034
4393	10214	13032
4394	10216	13029
4395	10219	13027
4396	10221	13024
4397	10223	13022
4398	10225	13019
4399	10227	13017
4400	10230	13015
4401	10232	13012
4402	10234	13010
4403	10236	13007
4404	10239	13005
4405	10241	13002
4406	10243	13000
4407	10245	12998
4408	10248	12995
4409	10250	12993
4410	10253	12991
4411	10255	12989
4412	10257	12986
4413	10260	12984
4414	10262	12982
4415	10265	12980
4416	10267	12977
4417	10269	12975
4418	10271	12972
4419	10273	12970
4420	10276	12967
4421	10278	12965
4422	10280	12962
4423	10282	12960
4424	10285	12958
4425	10287	12955
4426	10289	12953
4427	10291	12950
4428	10293	12948
4429	10296	12945
4430	10298	12943
4431	10300	12941
4432	10303	12938
4433	10305	12936
4434	10308	12934
4435	10310	12931
4436	10312	12929
4437	10314	12927
4438	10317	12924
4439	10319	12922
4440	10321	12920
4441	10323	12917
4442	10326	12915
4443	10328	12912
4444	10330	12910
4445	10332	12907
4446	10334	12905
4447	10337	12902
4448	10339	12900
4449	10341	12898
4450	10344	12896
4451	10346	12893
4452	10348	12891
4453	10351	12889
4454	10353	12887
4455	10356	12884
4456	10358	12882
4457	10360	12880
4458	10363	12877
4459	10365	12875
4460	10367	12872
4461	10369	12870
4462	10372	12868
4463	10374	12865
4464	10376	12863
4465	10378	12860
4466	10381	12858
4467	10383	12855
4468	10385	12853
4469	10387	12851
4470	10390	12848
4471	10392	12846
4472	10394	12844
4473	10397	12841
4474	10399	12839
4475	10401	12837
4476	10403	12834
4477	10406	12832
4478	10408	12829
4479	10410	12827
4480	10412	12825
4481	10415	12822
4482	10417	12820
4483	10419	12817
4484	10421	12815
4485	10424	12813
4486	10426	12810
4487	10428	12808
4488	10431	12805
4489	10433	12803
4490	10435	12801
4491	10437	12798
4492	10439	12796
4493	10442	12793
4494	10444	12791
4495	10446	12788
4496	10448	12786
4497	10451	12783
4498	10453	12781
4499	10455	12779
4500	10458	12777
4501	10460	12774
4502	10462	12772
4503	10465	12769
4504	10467	12767
4505	10469	12765
4506	10472	12763
4507	10474	12761
4508	10476	12758
4509	10479	12756
4510	10481	12753
4511	10483	12751
4512	10485	12748
4513	10488	12746
4514	10490	12743
4515	10492	12741
4516	10495	12739
4517	10497	12737
4518	10499	12734
4519	10502	12732
4520	10504	12730
4521	10506	12728
4522	10509	12725
4523	10511	12723
4524	10513	12720
4525	10515	12718
4526	10518	12716
4527	10520	12713
4528	10522	12711
4529	10525	12709
4530	10527	12706
4531	10529	12704
4532	10532	12702
4533	10534	12699
4534	10536	12697
4535	10539	12695
4536	10542	12694
4537	10546	12693
4538	10548	12691
4539	10551	12689
4540	10553	12687
4541	10557	12686
4542	10559	12684
4543	10562	12681
4544	10564	12679
4545	10566	12677
4546	10569	12675
4547	10571	12673
4548	10574	12671
4549	10576	12668
4550	10579	12666
4551	10582	12665
4552	10585	12663
4553	10587	12661
4554	10589	12658
4555	10592	12656
4556	10594	12654
4557	10597	12652
4558	10599	12650
4559	10601	12647
4560	10604	12645
4561	10606	12642
4562	10608	12640
4563	10611	12638
4564	10613	12636
4565	10616	12634
4566	10618	12632
4567	10620	12629
4568	10623	12627
4569	10625	12625
4570	10628	12623
4571	10630	12620
4572	10632	12618
4573	10634	12615
4574	10636	12613
4575	10639	12610
4576	10641	12608
4577	10643	12605
4578	10646	12603
4579	10648	12601
4580	10651	12599
4581	10653	12597
4582	10655	12594
4583	10658	12592
4584	10660	12590
4585	10662	12587
4586	10665	12585
4587	10667	12583
4588	10669	12580
4589	10671	12578
4590	10674	12576
4591	10676	12573
4592	10678	12571
4593	10681	12569
4594	10683	12566
4595	10685	12564
4596	10687	12561
4597	10690	12559
4598	10692	12557
4599	10694	12554
4600	10697	12552
4601	10699	12549
4602	10701	12547
4603	10703	12545
4604	10706	12542
4605	10708	12540
4606	10710	12537
4607	10712	12535
4608	10714	12532
4609	10717	12530
4610	10719	12528
4611	10721	12525
4612	10724	12523
4613	10726	12520
4614	10728	12518
4615	10730	12516
4616	10733	12513
4617	10735	12511
4618	10737	12508
4619	10739	12506
4620	10741	12503
4621	10744	12501
4622	10746	12499
4623	10748	12496
4624	10751	12494
4625	10753	12492
4626	10755	12489
4627	10758	12487
4628	10760	12485
4629	10762	12482
4630	10764	12480
4631	10766	12477
4632	10769	12475
4633	10771	12473
4634	10773	12470
4635	10775	12467
4636	10778	12465
4637	10780	12463
4638	10782	12460
4639	10784	12458
4640	10786	12455
4641	10788	12453
4642	10791	12450
4643	10793	12448
4644	10796	12446
4645	10798	12443
4646	10800	12441
4647	10802	12438
4648	10804	12436
4649	10807	12434
4650	10809	12431
4651	10811	12429
4652	10814	12426
4653	10816	12424
4654	10818	12422
4655	10820	12419
4656	10822	12417
4657	10825	12414
4658	10827	12412
4659	10829	12410
4660	10831	12407
4661	10834	12405
4662	10836	12402
4663	10838	12400
4664	10841	12398
4665	10843	12395
4666	10845	12393
4667	10847	12390
4668	10850	12388
4669	10852	12386
4670	10854	12383
4671	10857	12381
4672	10859	12379
4673	10861	12377
4674	10864	12374
4675	10866	12372
4676	10868	12369
4677	10870	12367
4678	10873	12364
4679	10875	12362
4680	10877	12360
4681	10879	12357
4682	10882	12355
4683	10884	12352
4684	10886	12350
4685	10888	12348
4686	10891	12345
4687	10893	12343
4688	10896	12341
4689	10898	12339
4690	10900	12336
4691	10903	12334
4692	10905	12332
4693	10907	12329
4694	10909	12327
4695	10911	12324
4696	10914	12322
4697	10916	12319
4698	10918	12317
4699	10920	12315
4700	10923	12312
4701	10925	12310
4702	10927	12307
4703	10929	12305
4704	10932	12303
4705	10934	12300
4706	10936	12298
4707	10939	12295
4708	10941	12293
4709	10943	12291
4710	10946	12289
4711	10948	12287
4712	10950	12284
4713	10953	12282
4714	10955	12279
4715	10957	12277
4716	10959	12274
4717	10962	12272
4718	10964	12270
4719	10966	12268
4720	10969	12265
4721	10971	12263
4722	10973	12261
4723	10976	12258
4724	10978	12256
4725	10980	12254
4726	10983	12251
4727	10985	12249
4728	10988	12247
4729	10990	12245
4730	10992	12242
4731	10995	12240
4732	10997	12238
4733	10999	12235
4734	11002	12233
4735	11004	12231
4736	11006	12228
4737	11008	12226
4738	11011	12224
4739	11013	12221
4740	11016	12219
4741	11018	12217
4742	11020	12215
4743	11023	12212
4744	11025	12210
4745	11027	12208
4746	11029	12205
4747	11032	12203
4748	11034	12200
4749	11036	12198
4750	11039	12196
4751	11041	12194
4752	11043	12191
4753	11046	12189
4754	11048	12186
4755	11050	12184
4756	11052	12182
4757	11055	12179
4758	11057	12177
4759	11059	12175
4760	11062	12172
4761	11064	12170
4762	11066	12168
4763	11069	12165
4764	11071	12163
4765	11073	12160
4766	11075	12158
4767	11078	12156
4768	11080	12153
4769	11082	12151
4770	11085	12149
4771	11087	12146
4772	11089	12144
4773	11091	12142
4774	11094	12139
4775	11096	12137
4776	11098	12134
4777	11100	12132
4778	11103	12130
4779	11105	12128
4780	11108	12125
4781	11110	12123
4782	11112	12121
4783	11114	12118
4784	11117	12116
4785	11119	12113
4786	11121	12111
4787	11123	12108
4788	11126	12106
4789	11128	12104
4790	11130	12101
4791	11132	12099
4792	11135	12096
4793	11137	12094
4794	11139	12092
4795	11142	12090
4796	11144	12087
4797	11146	12085
4798	11149	12083
4799	11151	12080
4800	11153	12078
4801	11155	12075
4802	11157	12073
4803	11159	12070
4804	11162	12068
4805	11164	12065
4806	11166	12063
4807	11168	12060
4808	11170	12058
4809	11173	12055
4810	11175	12053
4811	11178	12051
4812	11180	12048
4813	11182	12046
4814	11184	12044
4815	11186	12041
4816	11189	12039
